region,capacity_scenario,lifetime_scenario,year,annual_waste_tonnes,cumulative_waste_tonnes
Rajasthan,High,Fixed_25,2111,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2112,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2113,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2114,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2115,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2116,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2117,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2118,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2119,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2120,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2121,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2122,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2123,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2124,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2125,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2126,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2127,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2128,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2129,0.0,34652804.46961564
Rajasthan,High,Fixed_25,2130,0.0,34652804.46961564
Rajasthan,High,Early_Loss,2014,0.0,0.0
Rajasthan,High,Early_Loss,2015,264.6875,264.6875
Rajasthan,High,Early_Loss,2016,350.08050000000003,614.768
Rajasthan,High,Early_Loss,2017,313.5088819047434,928.2768819047435
Rajasthan,High,Early_Loss,2018,528.2799810566875,1456.5568629614309
Rajasthan,High,Early_Loss,2019,693.13208961807,2149.688952579501
Rajasthan,High,Early_Loss,2020,1085.5105077660985,3235.1994603455996
Rajasthan,High,Early_Loss,2021,1797.2191322958893,5032.418592641488
Rajasthan,High,Early_Loss,2022,2134.781416603456,7167.200009244944
Rajasthan,High,Early_Loss,2023,4515.230771838913,11682.430781083858
Rajasthan,High,Early_Loss,2024,6469.904452705235,18152.335233789094
Rajasthan,High,Early_Loss,2025,7248.996172355592,25401.331406144687
Rajasthan,High,Early_Loss,2026,10075.383003808342,35476.71440995303
Rajasthan,High,Early_Loss,2027,15498.420380695117,50975.134790648146
Rajasthan,High,Early_Loss,2028,21204.89479257095,72180.02958321909
Rajasthan,High,Early_Loss,2029,28126.211087185227,100306.24067040431
Rajasthan,High,Early_Loss,2030,37884.745919503395,138190.9865899077
Rajasthan,High,Early_Loss,2031,49999.98867938831,188190.975269296
Rajasthan,High,Early_Loss,2032,64938.3085012581,253129.28377055412
Rajasthan,High,Early_Loss,2033,82918.95119116193,336048.23496171605
Rajasthan,High,Early_Loss,2034,104079.32923689365,440127.5641986097
Rajasthan,High,Early_Loss,2035,128520.53732090446,568648.1015195141
Rajasthan,High,Early_Loss,2036,156369.77542684082,725017.876946355
Rajasthan,High,Early_Loss,2037,187811.81692269756,912829.6938690526
Rajasthan,High,Early_Loss,2038,223054.5651598123,1135884.2590288648
Rajasthan,High,Early_Loss,2039,262239.5230983582,1398123.782127223
Rajasthan,High,Early_Loss,2040,305346.14626928495,1703469.9283965079
Rajasthan,High,Early_Loss,2041,352137.2419984094,2055607.1703949173
Rajasthan,High,Early_Loss,2042,402160.42489599704,2457767.595290914
Rajasthan,High,Early_Loss,2043,454790.31428184727,2912557.9095727615
Rajasthan,High,Early_Loss,2044,509286.07077455585,3421843.980347317
Rajasthan,High,Early_Loss,2045,564845.1211169184,3986689.1014642357
Rajasthan,High,Early_Loss,2046,620644.7046048107,4607333.806069046
Rajasthan,High,Early_Loss,2047,675870.7148046748,5283204.520873721
Rajasthan,High,Early_Loss,2048,729736.7719167322,6012941.292790453
Rajasthan,High,Early_Loss,2049,781496.9781158494,6794438.270906302
Rajasthan,High,Early_Loss,2050,830455.0607501274,7624893.33165643
Rajasthan,High,Early_Loss,2051,875971.620450837,8500864.952107267
Rajasthan,High,Early_Loss,2052,917254.5483090971,9418119.500416365
Rajasthan,High,Early_Loss,2053,954071.8012049806,10372191.301621346
Rajasthan,High,Early_Loss,2054,986101.8614955224,11358293.163116869
Rajasthan,High,Early_Loss,2055,1012757.0804103011,12371050.24352717
Rajasthan,High,Early_Loss,2056,1033772.258597147,13404822.502124317
Rajasthan,High,Early_Loss,2057,1048965.4080603137,14453787.910184631
Rajasthan,High,Early_Loss,2058,1058238.8851189537,15512026.795303585
Rajasthan,High,Early_Loss,2059,1061579.2817308863,16573606.077034472
Rajasthan,High,Early_Loss,2060,1059055.8876687293,17632661.964703202
Rajasthan,High,Early_Loss,2061,1050817.6614366702,18683479.62613987
Rajasthan,High,Early_Loss,2062,1037088.72955386,19720568.35569373
Rajasthan,High,Early_Loss,2063,1018162.4970533678,20738730.852747098
Rajasthan,High,Early_Loss,2064,994394.5041239557,21733125.356871054
Rajasthan,High,Early_Loss,2065,966194.2068448791,22699319.56371593
Rajasthan,High,Early_Loss,2066,934015.8942362918,23633335.457952224
Rajasthan,High,Early_Loss,2067,898348.9791088599,24531684.437061083
Rajasthan,High,Early_Loss,2068,859707.9161207916,25391392.353181873
Rajasthan,High,Early_Loss,2069,818622.0068812097,26210014.360063083
Rajasthan,High,Early_Loss,2070,775625.3489958452,26985639.70905893
Rajasthan,High,Early_Loss,2071,731247.1740782012,27716886.88313713
Rajasthan,High,Early_Loss,2072,686002.7997174754,28402889.682854604
Rajasthan,High,Early_Loss,2073,640385.393276534,29043275.07613114
Rajasthan,High,Early_Loss,2074,594858.7125162425,29638133.78864738
Rajasthan,High,Early_Loss,2075,549850.9509245631,30187984.739571944
Rajasthan,High,Early_Loss,2076,505749.7759049308,30693734.515476875
Rajasthan,High,Early_Loss,2077,462898.60732086695,31156633.122797742
Rajasthan,High,Early_Loss,2078,421594.1439332519,31578227.266730994
Rajasthan,High,Early_Loss,2079,382085.1075172823,31960312.374248277
Rajasthan,High,Early_Loss,2080,344572.1402402122,32304884.51448849
Rajasthan,High,Early_Loss,2081,309208.7613157056,32614093.275804196
Rajasthan,High,Early_Loss,2082,276103.2648501904,32890196.540654387
Rajasthan,High,Early_Loss,2083,245321.42269033092,33135517.96334472
Rajasthan,High,Early_Loss,2084,216889.84419836683,33352407.807543088
Rajasthan,High,Early_Loss,2085,190799.83916468947,33543207.646707777
Rajasthan,High,Early_Loss,2086,167011.63019267117,33710219.27690045
Rajasthan,High,Early_Loss,2087,145458.76631150948,33855678.04321196
Rajasthan,High,Early_Loss,2088,126052.59956104102,33981730.642773
Rajasthan,High,Early_Loss,2089,108686.69999216322,34090417.34276517
Rajasthan,High,Early_Loss,2090,93241.10100704253,34183658.44377221
Rajasthan,High,Early_Loss,2091,79586.28527170386,34263244.729043916
Rajasthan,High,Early_Loss,2092,67586.84064278031,34330831.569686696
Rajasthan,High,Early_Loss,2093,57104.73480072133,34387936.304487415
Rajasthan,High,Early_Loss,2094,48002.691277654936,34435938.99576507
Rajasthan,High,Early_Loss,2095,40144.05256200598,34476083.04832707
Rajasthan,High,Early_Loss,2096,33399.96256673455,34509483.01089381
Rajasthan,High,Early_Loss,2097,27645.717019764383,34537128.72791357
Rajasthan,High,Early_Loss,2098,22764.20926304799,34559892.93717662
Rajasthan,High,Early_Loss,2099,18647.893898443803,34578540.831075065
Rajasthan,High,Early_Loss,2100,15196.308165548282,34593737.139240615
Rajasthan,High,Early_Loss,2101,12317.848453282724,34606054.9876939
Rajasthan,High,Early_Loss,2102,9936.719624031479,34615991.70731793
Rajasthan,High,Early_Loss,2103,7968.4498510292,34623960.15716896
Rajasthan,High,Early_Loss,2104,6357.492502473799,34630317.649671435
Rajasthan,High,Early_Loss,2105,5047.186043447296,34635364.835714884
Rajasthan,High,Early_Loss,2106,3987.9003580709273,34639352.73607296
Rajasthan,High,Early_Loss,2107,3131.1687464110605,34642483.90481937
Rajasthan,High,Early_Loss,2108,2447.94031713763,34644931.84513651
Rajasthan,High,Early_Loss,2109,1903.9409348121874,34646835.78607132
Rajasthan,High,Early_Loss,2110,1473.5338710077563,34648309.31994233
Rajasthan,High,Early_Loss,2111,1134.6994810195895,34649444.01942335
Rajasthan,High,Early_Loss,2112,869.0738466296227,34650313.09326998
Rajasthan,High,Early_Loss,2113,661.5300004046891,34650974.623270385
Rajasthan,High,Early_Loss,2114,499.8272704672694,34651474.450540856
Rajasthan,High,Early_Loss,2115,374.26318387097643,34651848.713724725
Rajasthan,High,Early_Loss,2116,277.2678421174845,34652125.98156684
Rajasthan,High,Early_Loss,2117,202.94345731144014,34652328.92502415
Rajasthan,High,Early_Loss,2118,146.62042473562414,34652475.545448884
Rajasthan,High,Early_Loss,2119,104.51110368914036,34652580.056552574
Rajasthan,High,Early_Loss,2120,73.49161879590076,34652653.54817137
Rajasthan,High,Early_Loss,2121,50.9846210191211,34652704.53279239
Rajasthan,High,Early_Loss,2122,34.89377347691756,34652739.42656586
Rajasthan,High,Early_Loss,2123,23.551744576611814,34652762.97831044
Rajasthan,High,Early_Loss,2124,15.664805716290557,34652778.64311616
Rajasthan,High,Early_Loss,2125,10.252562984858343,34652788.895679146
Rajasthan,High,Early_Loss,2126,6.587587840621763,34652795.48326699
Rajasthan,High,Early_Loss,2127,4.139960254433883,34652799.62322724
Rajasthan,High,Early_Loss,2128,2.5297443396962427,34652802.15297158
Rajasthan,High,Early_Loss,2129,1.4883453189009042,34652803.6413169
Rajasthan,High,Early_Loss,2130,0.8282987560865698,34652804.46961565
Rajasthan,High,Regular_Loss,2014,0.0,0.0
Rajasthan,High,Regular_Loss,2015,0.0006066068026916449,0.0006066068026916449
Rajasthan,High,Regular_Loss,2016,0.0247782926856419,0.025384899488333546
Rajasthan,High,Regular_Loss,2017,0.20579199606876195,0.2311768955570955
Rajasthan,High,Regular_Loss,2018,0.8986296813283087,1.1298065768854042
Rajasthan,High,Regular_Loss,2019,2.7997999338349433,3.9296065107203475
Rajasthan,High,Regular_Loss,2020,7.097735561616647,11.027342072336994
Rajasthan,High,Regular_Loss,2021,15.654770004449945,26.68211207678694
Rajasthan,High,Regular_Loss,2022,31.278266591856003,57.960378668642946
Rajasthan,High,Regular_Loss,2023,58.10767228355049,116.06805095219343
Rajasthan,High,Regular_Loss,2024,102.17718290437382,218.24523385656727
Rajasthan,High,Regular_Loss,2025,172.51512471102114,390.7603585675884
Rajasthan,High,Regular_Loss,2026,282.5691728552013,673.3295314227897
Rajasthan,High,Regular_Loss,2027,451.7724232679434,1125.1019546907332
Rajasthan,High,Regular_Loss,2028,707.6029344320401,1832.7048891227732
Rajasthan,High,Regular_Loss,2029,1088.5624011708962,2921.2672902936692
Rajasthan,High,Regular_Loss,2030,1648.055227536766,4569.322517830436
Rajasthan,High,Regular_Loss,2031,2459.2873679957647,7028.6098858262
Rajasthan,High,Regular_Loss,2032,3621.408716371513,10650.018602197713
Rajasthan,High,Regular_Loss,2033,5266.990391759674,15917.008993957388
Rajasthan,High,Regular_Loss,2034,7570.804567974571,23487.81356193196
Rajasthan,High,Regular_Loss,2035,10759.685280733078,34247.49884266504
Rajasthan,High,Regular_Loss,2036,15123.007484221025,49370.50632688606
Rajasthan,High,Regular_Loss,2037,21023.063423708623,70393.56975059469
Rajasthan,High,Regular_Loss,2038,28904.383367694216,99297.9531182889
Rajasthan,High,Regular_Loss,2039,39300.87528363773,138598.82840192664
Rajasthan,High,Regular_Loss,2040,52839.55303852025,191438.3814404469
Rajasthan,High,Regular_Loss,2041,70239.56688627182,261677.9483267187
Rajasthan,High,Regular_Loss,2042,92305.21386663457,353983.1621933533
Rajasthan,High,Regular_Loss,2043,119911.56959368417,473894.73178703745
Rajasthan,High,Regular_Loss,2044,153981.35400196293,627876.0857890004
Rajasthan,High,Regular_Loss,2045,195451.66517568927,823327.7509646897
Rajasthan,High,Regular_Loss,2046,245229.36742059057,1068557.1183852802
Rajasthan,High,Regular_Loss,2047,304134.3105067696,1372691.42889205
Rajasthan,High,Regular_Loss,2048,372830.30183700816,1745521.7307290582
Rajasthan,High,Regular_Loss,2049,451744.93859566475,2197266.669324723
Rajasthan,High,Regular_Loss,2050,540981.0444719216,2738247.7137966445
Rajasthan,High,Regular_Loss,2051,640224.4429591682,3378472.1567558125
Rajasthan,High,Regular_Loss,2052,748654.9102633666,4127127.067019179
Rajasthan,High,Regular_Loss,2053,864869.0605186876,4991996.127537867
Rajasthan,High,Regular_Loss,2054,986825.3192893219,5978821.446827189
Rajasthan,High,Regular_Loss,2055,1111821.9102228116,7090643.357050001
Rajasthan,High,Regular_Loss,2056,1236518.6445248525,8327162.001574853
Rajasthan,High,Regular_Loss,2057,1357012.153962065,9684174.155536918
Rajasthan,High,Regular_Loss,2058,1468971.8562362206,11153146.01177314
Rajasthan,High,Regular_Loss,2059,1567839.8975993537,12720985.909372494
Rajasthan,High,Regular_Loss,2060,1649092.0175976788,14370077.926970173
Rajasthan,High,Regular_Loss,2061,1708547.4959826153,16078625.422952788
Rajasthan,High,Regular_Loss,2062,1742705.7180547218,17821331.14100751
Rajasthan,High,Regular_Loss,2063,1749076.2877788045,19570407.428786315
Rajasthan,High,Regular_Loss,2064,1726461.8906376646,21296869.31942398
Rajasthan,High,Regular_Loss,2065,1675151.3034084975,22972020.622832477
Rajasthan,High,Regular_Loss,2066,1596986.1288341258,24569006.7516666
Rajasthan,High,Regular_Loss,2067,1495279.137671512,26064285.889338113
Rajasthan,High,Regular_Loss,2068,1374582.4884453616,27438868.377783474
Rajasthan,High,Regular_Loss,2069,1240326.8655047296,28679195.243288204
Rajasthan,High,Regular_Loss,2070,1098373.3169495454,29777568.56023775
Rajasthan,High,Regular_Loss,2071,954534.1080477986,30732102.66828555
Rajasthan,High,Regular_Loss,2072,814124.0574709899,31546226.725756537
Rajasthan,High,Regular_Loss,2073,681598.1024407921,32227824.82819733
Rajasthan,High,Regular_Loss,2074,560315.036359311,32788139.86455664
Rajasthan,High,Regular_Loss,2075,452444.7383439326,33240584.602900572
Rajasthan,High,Regular_Loss,2076,359011.8651000718,33599596.46800064
Rajasthan,High,Regular_Loss,2077,280048.39001096133,33879644.8580116
Rajasthan,High,Regular_Loss,2078,214814.73457783752,34094459.59258944
Rajasthan,High,Regular_Loss,2079,162046.2355736835,34256505.828163125
Rajasthan,High,Regular_Loss,2080,120187.32380746439,34376693.15197059
Rajasthan,High,Regular_Loss,2081,87587.08271302238,34464280.23468361
Rajasthan,High,Regular_Loss,2082,62643.08809996659,34526923.322783574
Rajasthan,High,Regular_Loss,2083,43892.33431665831,34570815.65710023
Rajasthan,High,Regular_Loss,2084,30056.564588893954,34600872.22168913
Rajasthan,High,Regular_Loss,2085,20053.772075711913,34620925.99376484
Rajasthan,High,Regular_Loss,2086,12988.45898835192,34633914.45275319
Rajasthan,High,Regular_Loss,2087,8131.486841759712,34642045.939594954
Rajasthan,High,Regular_Loss,2088,4897.234682945499,34646943.1742779
Rajasthan,High,Regular_Loss,2089,2822.381362030168,34649765.55563993
Rajasthan,High,Regular_Loss,2090,1547.7466173481453,34651313.30225728
Rajasthan,High,Regular_Loss,2091,802.7452223759517,34652116.04747965
Rajasthan,High,Regular_Loss,2092,391.2689161947783,34652507.31639585
Rajasthan,High,Regular_Loss,2093,178.0238739535058,34652685.340269804
Rajasthan,High,Regular_Loss,2094,75.0817837085888,34652760.422053516
Rajasthan,High,Regular_Loss,2095,29.1376550083542,34652789.55970852
Rajasthan,High,Regular_Loss,2096,10.325411450819782,34652799.885119975
Rajasthan,High,Regular_Loss,2097,3.3144814684789305,34652803.19960144
Rajasthan,High,Regular_Loss,2098,0.9557606789141986,34652804.15536212
Rajasthan,High,Regular_Loss,2099,0.24542448018075902,34652804.4007866
Rajasthan,High,Regular_Loss,2100,0.05561140719168745,34652804.45639801
Rajasthan,High,Regular_Loss,2101,0.011014221378771267,34652804.46741223
Rajasthan,High,Regular_Loss,2102,0.001887865035347833,34652804.4693001
Rajasthan,High,Regular_Loss,2103,0.00027714534197778573,34652804.469577245
Rajasthan,High,Regular_Loss,2104,3.447127175079382e-05,34652804.46961172
Rajasthan,High,Regular_Loss,2105,3.5917611273930887e-06,34652804.46961531
Rajasthan,High,Regular_Loss,2106,3.0983315072892856e-07,34652804.46961562
Rajasthan,High,Regular_Loss,2107,2.1853245272970177e-08,34652804.469615646
Rajasthan,High,Regular_Loss,2108,1.2439552266945354e-09,34652804.469615646
Rajasthan,High,Regular_Loss,2109,5.2925677021392116e-11,34652804.469615646
Rajasthan,High,Regular_Loss,2110,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2111,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2112,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2113,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2114,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2115,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2116,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2117,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2118,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2119,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2120,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2121,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2122,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2123,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2124,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2125,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2126,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2127,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2128,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2129,0.0,34652804.469615646
Rajasthan,High,Regular_Loss,2130,0.0,34652804.469615646
Tamil Nadu,Conservative,Fixed_25,2014,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2015,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2016,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2017,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2018,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2019,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2020,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2021,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2022,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2023,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2024,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2025,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2026,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2027,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2028,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2029,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2030,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2031,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2032,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2033,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2034,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2035,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2036,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2037,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2038,0.0,0.0
Tamil Nadu,Conservative,Fixed_25,2039,7595.0,7595.0
Tamil Nadu,Conservative,Fixed_25,2040,3383.1,10978.1
Tamil Nadu,Conservative,Fixed_25,2041,65361.8,76339.90000000001
Tamil Nadu,Conservative,Fixed_25,2042,44656.5,120996.40000000001
Tamil Nadu,Conservative,Fixed_25,2043,15563.800000000001,136560.2
Tamil Nadu,Conservative,Fixed_25,2044,46749.5,183309.7
Tamil Nadu,Conservative,Fixed_25,2045,93999.50000000001,277309.2
Tamil Nadu,Conservative,Fixed_25,2046,39613.7,316922.9
Tamil Nadu,Conservative,Fixed_25,2047,37779.700000000004,354702.60000000003
Tamil Nadu,Conservative,Fixed_25,2048,116847.5,471550.10000000003
Tamil Nadu,Conservative,Fixed_25,2049,103246.5,574796.6000000001
Tamil Nadu,Conservative,Fixed_25,2050,135954.0,710750.6000000001
Tamil Nadu,Conservative,Fixed_25,2051,239826.3,950576.9000000001
Tamil Nadu,Conservative,Fixed_25,2052,32012.728420689495,982589.6284206896
Tamil Nadu,Conservative,Fixed_25,2053,101398.65156006328,1083988.2799807528
Tamil Nadu,Conservative,Fixed_25,2054,85054.18881674208,1169042.468797495
Tamil Nadu,Conservative,Fixed_25,2055,68457.61621251899,1237500.0850100138
Tamil Nadu,Conservative,Fixed_25,2056,53290.87020968767,1290790.9552197014
Tamil Nadu,Conservative,Fixed_25,2057,40416.502759450595,1331207.457979152
Tamil Nadu,Conservative,Fixed_25,2058,30050.28501145862,1361257.7429906107
Tamil Nadu,Conservative,Fixed_25,2059,22014.865944680296,1383272.608935291
Tamil Nadu,Conservative,Fixed_25,2060,15953.983818289747,1399226.5927535808
Tamil Nadu,Conservative,Fixed_25,2061,11470.98482212044,1410697.5775757013
Tamil Nadu,Conservative,Fixed_25,2062,8201.049586083893,1418898.6271617853
Tamil Nadu,Conservative,Fixed_25,2063,5839.504260537822,1424738.1314223232
Tamil Nadu,Conservative,Fixed_25,2064,4145.978373067146,1428884.1097953904
Tamil Nadu,Conservative,Fixed_25,2065,2937.557181344128,1431821.6669767345
Tamil Nadu,Conservative,Fixed_25,2066,2078.325660209967,1433899.9926369444
Tamil Nadu,Conservative,Fixed_25,2067,1468.904683651993,1435368.8973205965
Tamil Nadu,Conservative,Fixed_25,2068,1037.4268316220969,1436406.3241522186
Tamil Nadu,Conservative,Fixed_25,2069,732.3151613623579,1437138.639313581
Tamil Nadu,Conservative,Fixed_25,2070,516.750527346795,1437655.3898409277
