region,capacity_scenario,lifetime_scenario,price_scenario,material,full_period_material_tonnes,full_period_gross_benchmark_value_real_2026_usd,full_period_quality_adjusted_value_real_2026_usd,full_period_present_value_3pct_real_2026_usd,full_period_present_value_5pct_real_2026_usd,full_period_present_value_7pct_real_2026_usd
Rajasthan,Medium,Early_Loss,Upside,Glass,14617888.957707072,9885052677.425858,6919536874.1981,2940878931.0707765,1775024670.5923736,1125459146.1618428
Rajasthan,Medium,Early_Loss,Upside,Polymers,1879442.865990909,2840145191.782142,1704087115.0692852,723793444.9926473,436573007.51255035,276567478.4533376
Rajasthan,Medium,Early_Loss,Upside,Silicon,730894.4478853536,2500383604.4693675,1875287703.3520255,796509130.9937673,480433180.53631914,304352745.17613685
Rajasthan,Medium,Early_Loss,Upside,Silver,11485.484181055555,27319297612.416,25953332731.7952,11016769096.7591,6640908322.020928,4203508448.5919743
Rajasthan,Medium,Fixed_25,Downside,Aluminium,3043848.2283358467,7880508569.435737,6304406855.54859,2526205583.8551693,1411710765.6474097,805770085.426557
Rajasthan,Medium,Fixed_25,Downside,Copper,702426.5142313492,7812964002.479657,7187926882.281285,2880236228.7866006,1609552491.5991366,918693318.9247112
Rajasthan,Medium,Fixed_25,Downside,Glass,16389951.998731483,9263338398.461996,6484336878.923397,2598304393.4922066,1452001495.1135528,828767051.4580116
Rajasthan,Medium,Fixed_25,Downside,Polymers,2107279.5426940476,2224303106.6722493,1334581864.0033495,534773252.1402651,298845494.6230421,170573722.03386098
Rajasthan,Medium,Fixed_25,Downside,Silicon,819497.5999365741,1958213627.7349112,1468660220.8011832,588499082.5597773,328868915.3934241,187710358.59400916
Rajasthan,Medium,Fixed_25,Downside,Silver,12877.819427574736,17878975527.28774,16985026750.923351,6805980388.519564,3803362579.30188,2170866628.6374927
Rajasthan,Medium,Fixed_25,Reference,Aluminium,3043848.2283358467,9451909711.039888,7561527768.831911,3029939867.425783,1693210860.3693485,966443476.1034772
Rajasthan,Medium,Fixed_25,Reference,Copper,702426.5142313492,9370896519.731873,8621224798.153322,3454565468.850985,1930502922.7147503,1101883999.7573526
Rajasthan,Medium,Fixed_25,Reference,Glass,16389951.998731483,10140299402.095182,7098209581.466627,2844286082.883988,1589462595.3841724,907226495.9867147
Rajasthan,Medium,Fixed_25,Reference,Polymers,2107279.5426940476,2667836973.8460913,1600702184.3076549,641408920.5756524,358436337.93932956,204586722.48554003
Rajasthan,Medium,Fixed_25,Reference,Silicon,819497.5999365741,2348688316.3942213,1761516237.2956657,705847870.6512094,394446534.4688829,225140464.68253928
Rajasthan,Medium,Fixed_25,Reference,Silver,12877.819427574736,23517817805.193893,22341926914.934196,8952515568.838491,5002903441.005107,2855535305.91006
Rajasthan,Medium,Fixed_25,Upside,Aluminium,3043848.2283358467,11295907054.952826,9036725643.96226,3621058618.9330235,2023543716.3379977,1154989416.2847795
Rajasthan,Medium,Fixed_25,Upside,Copper,702426.5142313492,11199088792.060238,10303161688.69542,4128525519.643062,2307129696.64005,1316853379.5938404
Rajasthan,Medium,Fixed_25,Upside,Glass,16389951.998731483,11090296116.681532,7763207281.677072,3110753800.1513066,1738371832.0543306,992220257.6497073
Rajasthan,Medium,Fixed_25,Upside,Polymers,2107279.5426940476,3188312141.7393,1912987285.0435798,766543034.4280206,428364603.79548824,244500071.681264
Rajasthan,Medium,Fixed_25,Upside,Silicon,819497.5999365741,2806899952.9327807,2105174964.6995857,843553544.7931426,471400122.06258625,269063696.2382766
Rajasthan,Medium,Fixed_25,Upside,Silver,12877.819427574736,30685418014.39894,29151147113.678993,11681002242.034283,6527654251.110518,3725825892.6290855
Rajasthan,Medium,Regular_Loss,Downside,Aluminium,2965815.841723425,7678946707.092189,6143157365.673752,2303048767.5023265,1250901291.2348647,702964400.9219092
Rajasthan,Medium,Regular_Loss,Downside,Copper,684419.0403977133,7613129745.478696,7004079365.8404,2625805492.3224435,1426206655.8147368,801480112.3163974
Rajasthan,Medium,Regular_Loss,Downside,Glass,15969777.609279979,9026127908.869719,6318289536.208802,2368608319.4804993,1286446557.7623594,722884011.6852012
Rajasthan,Medium,Regular_Loss,Downside,Polymers,2053257.12119314,2167411514.8863783,1300446908.9318268,487533115.7155174,264803686.5626995,148810754.44626004
Rajasthan,Medium,Regular_Loss,Downside,Silicon,798488.880463999,1908127877.279211,1431095907.9594083,536512980.3478609,291407107.5486797,163760981.15633196
Rajasthan,Medium,Regular_Loss,Downside,Silver,12547.682407291411,17422249542.449535,16551137065.327059,6205233385.764676,3370549403.4352255,1894289780.344007
Rajasthan,Medium,Regular_Loss,Reference,Aluminium,2965815.841723425,9209599642.511663,7367679714.009333,2761898078.1329074,1499981521.2188184,842812978.9914494
Rajasthan,Medium,Regular_Loss,Reference,Copper,684419.0403977133,9130663313.185795,8400210248.130931,3148959433.742804,1710193797.185655,960927523.7521223
Rajasthan,Medium,Regular_Loss,Reference,Glass,15969777.609279979,9880341709.085432,6916239196.359802,2592668042.832002,1408073015.3270414,791171221.710093
Rajasthan,Medium,Regular_Loss,Reference,Polymers,2053257.12119314,2599444048.001727,1559666428.8010364,584667070.1555067,317531558.547326,178415343.78744462
Rajasthan,Medium,Regular_Loss,Reference,Silicon,798488.880463999,2288477116.298626,1716357837.2239695,643405467.667596,349432268.98690206,196339786.46702915
Rajasthan,Medium,Regular_Loss,Reference,Silver,12547.682407291411,22914912760.792675,21769167122.75304,8160536718.848137,4431971758.268051,2490246224.7379622
Rajasthan,Medium,Regular_Loss,Upside,Aluminium,2965815.841723425,11005724462.999327,8804579570.399462,3300308086.578527,1792237033.0884666,1006891478.3810495
Rajasthan,Medium,Regular_Loss,Upside,Copper,684419.0403977133,10911393381.909662,10038481911.356892,3762823967.245981,2043406944.4960735,1148000516.2778015
Rajasthan,Medium,Regular_Loss,Upside,Glass,15969777.609279979,10805682445.382458,7563977711.767719,2835379634.1396194,1539821303.7844596,865138795.1165426
Rajasthan,Medium,Regular_Loss,Upside,Polymers,2053257.12119314,3106407016.5691113,1863844209.9414668,698643253.662288,379399219.49198264,213149172.77018577
Rajasthan,Medium,Regular_Loss,Upside,Silicon,798488.880463999,2734792994.2145734,2051094745.6609302,768832233.421042,417515445.47400886,234563138.90345567
Rajasthan,Medium,Regular_Loss,Upside,Silver,12547.682407291411,29896379122.732296,28401560166.59568,10645687359.845171,5780926709.436436,3247565514.247526
Tamil Nadu,Conservative,Early_Loss,Downside,Aluminium,179923.56793475916,468528243.4421421,374822594.7537138,188056924.9638485,127102682.97254643,90153872.9882601
Tamil Nadu,Conservative,Early_Loss,Downside,Copper,41520.8233695598,464512444.58459985,427351449.01783186,214411832.44021088,144915265.25518683,102788329.1865526
Tamil Nadu,Conservative,Early_Loss,Downside,Glass,968819.2119563955,549099879.8575184,384369915.9002629,192383610.92459995,129752950.95014341,91806162.55885938
Tamil Nadu,Conservative,Early_Loss,Downside,Polymers,124562.47010867942,132243854.34894198,79346312.6093652,39809829.411009945,26906406.811615463,19084701.640710294
Tamil Nadu,Conservative,Early_Loss,Downside,Silicon,48440.96059781977,116423754.02591516,87317815.51943636,43809311.68766771,29609550.70255207,21002040.325568173
Tamil Nadu,Conservative,Early_Loss,Downside,Silver,761.2150951085964,1066368689.494537,1013050255.0198102,509572716.3370359,345178228.3311085,245476342.19838575
Tamil Nadu,Conservative,Early_Loss,Reference,Aluminium,179923.56793475916,558707659.3294109,446966127.46352875,223208337.7495592,150243401.25588927,106055420.43414097
Tamil Nadu,Conservative,Early_Loss,Reference,Copper,41520.8233695598,553918924.367455,509605410.4180586,254489478.23653212,171298998.8617426,120918371.07233635
Tamil Nadu,Conservative,Early_Loss,Reference,Glass,968819.2119563955,599398758.2453024,419579130.77171165,209531672.71405944,141037523.49393708,99557076.89061128
Tamil Nadu,Conservative,Early_Loss,Reference,Polymers,124562.47010867942,157697332.78228924,94618399.66937354,47251043.00537318,31805072.720808715,22450905.205472883
Tamil Nadu,Conservative,Early_Loss,Reference,Silicon,48440.96059781977,138832277.48295745,104124208.1122181,51998104.51881234,35000359.57676057,24706428.496898472
Tamil Nadu,Conservative,Early_Loss,Reference,Silver,761.2150951085964,1390151338.7425091,1320643771.8053837,659510157.3732587,443921809.5774779,313360279.1275908
Tamil Nadu,Conservative,Early_Loss,Upside,Aluminium,179923.56793475916,664296688.0006008,531437350.4004807,264296240.19101387,177251737.72455055,124581694.50614622
Tamil Nadu,Conservative,Early_Loss,Upside,Copper,41520.8233695598,658602939.7195084,605914704.5419478,301335572.60551363,202092371.21174073,142040977.28761843
Tamil Nadu,Conservative,Early_Loss,Upside,Glass,968819.2119563955,653826337.5334125,457678436.2733887,228071493.41947496,153228834.0347088,107923347.885898
Tamil Nadu,Conservative,Early_Loss,Upside,Polymers,124562.47010867942,187500232.23153764,112500139.33892256,55948953.9563524,37522475.93634709,26372737.972705085
Tamil Nadu,Conservative,Early_Loss,Upside,Silicon,48440.96059781977,165069908.34921277,123802431.26190957,61569848.420273066,41292159.94916613,29022266.987757877
Tamil Nadu,Conservative,Early_Loss,Upside,Silver,761.2150951085964,1800351204.748971,1710333644.5115225,848981012.2069628,568420990.5903589,398722729.1307397
Tamil Nadu,Conservative,Fixed_25,Downside,Aluminium,189146.3766153291,489699068.4091219,391759254.72729754,192901282.19251895,123074712.075029,79880980.39530338
Tamil Nadu,Conservative,Fixed_25,Downside,Copper,43649.16383430671,485501812.45501053,446661667.4586097,219935093.60484964,140322801.4503119,91075760.10279912
Tamil Nadu,Conservative,Fixed_25,Downside,Glass,1018480.4894671567,575628862.5430799,402940203.7801559,198406753.68400154,126587308.31570749,82160812.10652609
Tamil Nadu,Conservative,Fixed_25,Downside,Polymers,130947.49150292014,138219399.1161294,82931639.46967764,40835332.91169962,26053724.389346212,16910029.78663285
Tamil Nadu,Conservative,Fixed_25,Downside,Silicon,50924.02447335784,121684454.85447839,91263341.14085878,44937842.0823768,28671203.802792232,18608890.73203265
Tamil Nadu,Conservative,Fixed_25,Downside,Silver,800.2346702956231,1111009217.5750525,1055458756.6962998,519705265.4436027,331581911.64593774,215211457.63460547
Tamil Nadu,Conservative,Fixed_25,Reference,Aluminium,189146.3766153291,587346785.9847506,469877428.7878006,231366476.7143407,147616242.78376988,95809529.00097117
Tamil Nadu,Conservative,Fixed_25,Reference,Copper,43649.16383430671,582312582.4225273,535727575.8287251,263790925.2589002,168303661.87946326,109236587.17848767
Tamil Nadu,Conservative,Fixed_25,Reference,Glass,1018480.4894671567,630123694.0284352,441086585.8199047,217189937.2787208,138571339.14483038,89938982.90683061
Tamil Nadu,Conservative,Fixed_25,Reference,Polymers,130947.49150292014,165780833.7176119,99468500.23056716,48978042.00081936,31248928.72009793,20281949.235376973
Tamil Nadu,Conservative,Fixed_25,Reference,Silicon,50924.02447335784,145948763.3808883,109461572.53566623,53898605.93756162,34388342.73994321,22319569.03187197
Tamil Nadu,Conservative,Fixed_25,Reference,Silver,800.2346702956231,1461409929.1619105,1388339432.703815,683614881.9851716,436159385.848773,283086905.20416313
Tamil Nadu,Conservative,Fixed_25,Upside,Aluminium,189146.3766153291,701933779.1345744,561547023.3076596,276504356.9496355,176415074.75883022,114501256.11226441
Tamil Nadu,Conservative,Fixed_25,Upside,Copper,43649.16383430671,695917439.8684293,640244044.6789551,315254574.44691515,201138455.58406872,130547833.55867386
Tamil Nadu,Conservative,Fixed_25,Upside,Glass,1018480.4894671567,689157004.128366,482409902.88985616,237537435.77697697,151553432.83885086,98364941.0454111
Tamil Nadu,Conservative,Fixed_25,Upside,Polymers,130947.49150292014,198123442.39592913,118874065.43755747,58533294.02085066,37345362.49079735,24238806.80837399
Tamil Nadu,Conservative,Fixed_25,Upside,Silicon,50924.02447335784,174422282.5161157,130816711.88708678,64413823.41508225,41097252.855743125,26673951.084842864
Tamil Nadu,Conservative,Fixed_25,Upside,Silver,800.2346702956231,1906808486.1522572,1811468061.8446443,891962366.0808458,569089070.5309117,369364202.60360354
Tamil Nadu,Conservative,Regular_Loss,Downside,Aluminium,188668.20108845626,488717393.0419811,390973914.4335849,178392072.25216737,110169063.04568638,70203063.74488702
Tamil Nadu,Conservative,Regular_Loss,Downside,Copper,43538.8156357976,484528551.11812943,445766267.0286791,203392515.91903168,125608512.90314181,80041548.82013403
Tamil Nadu,Conservative,Regular_Loss,Downside,Glass,1015905.6981686107,574320228.8246557,402024160.1772589,183388853.0798182,113226493.97820157,72126696.15461376
Tamil Nadu,Conservative,Regular_Loss,Downside,Polymers,130616.44690739279,137942317.56109583,82765390.53665748,37763873.710051164,23321723.499747165,14861308.576387007
Tamil Nadu,Conservative,Regular_Loss,Downside,Silicon,50795.284908430534,121440520.07983676,91080390.05987757,41557809.67601441,25664733.28347046,16354345.375051701
Tamil Nadu,Conservative,Regular_Loss,Downside,Silver,798.2116199896226,1109097452.9709394,1053642580.3223925,480877407.00807065,297053029.435946,189359807.60161945
Tamil Nadu,Conservative,Regular_Loss,Reference,Aluminium,188668.20108845626,585861931.4299288,468689545.14394313,213749400.66576982,131940188.19214863,84020443.11766364
Tamil Nadu,Conservative,Regular_Loss,Reference,Copper,43538.8156357976,580840454.6932667,534373218.31780547,243704935.02727872,150430714.1479802,95795340.55850327
Tamil Nadu,Conservative,Regular_Loss,Reference,Glass,1015905.6981686107,628530696.3999379,439971487.47995645,200652313.95333433,123855804.88990174,78872250.76857735
Tamil Nadu,Conservative,Regular_Loss,Reference,Polymers,130616.44690739279,165361727.94922835,99217036.76953702,45248677.64824783,27930459.808357034,17786313.94826144
Tamil Nadu,Conservative,Regular_Loss,Reference,Silicon,50795.284908430534,145579794.500411,109184845.87530826,49794572.14148867,30736484.868879694,19573210.51264282
Tamil Nadu,Conservative,Regular_Loss,Reference,Silver,798.2116199896226,1457715380.6574187,1384829611.6245477,631561985.0620923,389841594.4304623,248253878.9625062
Tamil Nadu,Conservative,Regular_Loss,Upside,Aluminium,188668.20108845626,699828638.5206516,559862910.8165213,255220143.56644607,157469958.52408633,100218514.25386697
Tamil Nadu,Conservative,Regular_Loss,Upside,Copper,43538.8156357976,693830342.609183,638323915.2004484,290987522.3592805,179538309.30673748,114263461.92642367
Tamil Nadu,Conservative,Regular_Loss,Upside,Glass,1015905.6981686107,687248275.7243708,481073793.0070596,219348981.93751842,135366280.59828615,86175928.34204176
Tamil Nadu,Conservative,Regular_Loss,Upside,Polymers,130616.44690739279,197529258.56042248,118517555.13625348,54027632.21607962,33334864.894806694,21215288.70600367
Tamil Nadu,Conservative,Regular_Loss,Upside,Silicon,50795.284908430534,173899179.85057577,130424384.88793184,59455501.68186119,36683841.85135421,23346676.16556341
Tamil Nadu,Conservative,Regular_Loss,Upside,Silver,798.2116199896226,1900674083.1955833,1805640379.035804,822959620.9148511,507661266.2392988,323002370.9800996
Tamil Nadu,High,Early_Loss,Downside,Aluminium,504681.58988024737,1309759349.590955,1047807479.6727641,461491148.1707438,286703143.83151716,187792637.62542257
Tamil Nadu,High,Early_Loss,Downside,Copper,116464.98228005708,1298533281.2090344,1194650618.7123115,526166014.6428947,326882652.40486217,214110507.01689267
Tamil Nadu,High,Early_Loss,Downside,Glass,2717516.253201332,1537684309.7771955,1076379016.8440366,473464125.9555457,293765227.01779455,192101013.61326486
Tamil Nadu,High,Early_Loss,Downside,Polymers,349394.94684017124,369684489.8547944,221810693.91287664,97693205.8572168,60692278.413714685,39753882.34147103
Tamil Nadu,High,Early_Loss,Downside,Silicon,135875.81266006661,325459782.80763,244094837.10572246,107507923.75871472,66789709.51143496,43747743.9129823
Tamil Nadu,High,Early_Loss,Downside,Silver,2135.1913418010467,2975449984.9326396,2826677485.6860075,1246680446.2804403,775561174.5005999,508890341.9130703
Tamil Nadu,High,Early_Loss,Reference,Aluminium,504681.58988024737,1567162506.9756382,1253730005.5805106,550807716.4825667,341342979.5145802,222866850.94057164
Tamil Nadu,High,Early_Loss,Reference,Copper,116464.98228005708,1553730212.3526716,1429431795.3644578,627999696.559637,389179891.89917856,254100134.3584311
Tamil Nadu,High,Early_Loss,Reference,Glass,2717516.253201332,1681300130.6931324,1176910091.4851925,517058024.5434024,320427839.69449705,209211109.8577685
Tamil Nadu,High,Early_Loss,Reference,Polymers,349394.94684017124,442337496.6491252,265402497.98947513,116600658.2084345,72259002.36183044,47178753.55570512
Tamil Nadu,High,Early_Loss,Reference,Silicon,135875.81266006661,389421437.8418775,292066078.38140815,128314907.49939705,79518480.82609098,51918552.53180076
Tamil Nadu,High,Early_Loss,Reference,Silver,2135.1913418010467,3899343459.357811,3704376286.38992,1627462878.1448388,1008560721.3763787,658501171.6812055
Tamil Nadu,High,Early_Loss,Upside,Aluminium,504681.58988024737,1868928837.1738327,1495143069.7390661,655419645.681133,405281208.8002275,263861622.33270547
Tamil Nadu,High,Early_Loss,Upside,Copper,116464.98228005708,1852910075.4573317,1704677269.4207451,747272280.8523033,462078632.03732246,300840045.99074495
Tamil Nadu,High,Early_Loss,Upside,Glass,2717516.253201332,1836802091.65643,1285761464.1595008,564237744.1582098,349270365.9412305,227709230.5395862
Tamil Nadu,High,Early_Loss,Upside,Polymers,349394.94684017124,527512175.3941279,316507305.2364767,138745990.30164072,85794106.16719672,55856949.56565228
Tamil Nadu,High,Early_Loss,Upside,Silicon,135875.81266006661,464406819.1759618,348305114.38197136,152685063.5752195,94413384.67539598,61468600.83673781
Tamil Nadu,High,Early_Loss,Upside,Silver,2135.1913418010467,5072029208.076347,4818427747.67253,2110105232.1002753,1303482618.6285396,847539294.9622031
Tamil Nadu,High,Fixed_25,Downside,Aluminium,563939.5734858693,1460036870.4746666,1168029496.3797336,485515048.5911983,279718515.5968707,165327858.54270485
Tamil Nadu,High,Fixed_25,Downside,Copper,130139.90157366217,1447522759.5784986,1331720938.8122187,553556702.3960897,318919175.7129399,188497440.9231236
Tamil Nadu,High,Fixed_25,Downside,Glass,3036597.7033854504,1716236393.4091468,1201365475.3864026,499371821.4872796,287701781.9378454,170046374.6749425
Tamil Nadu,High,Fixed_25,Downside,Polymers,390419.7047209865,412100883.87548864,247260530.32529315,102778832.86993775,59213700.27268611,34998306.21359944
Tamil Nadu,High,Fixed_25,Downside,Silicon,151829.88516927254,362801978.01544166,272101483.5115812,113104476.72625636,65162586.471892886,38514400.29099884
Tamil Nadu,High,Fixed_25,Downside,Silver,2385.89819551714,3312471935.8085093,3146848339.018084,1308051062.8909545,753604039.0476987,445418286.66233206
Tamil Nadu,High,Fixed_25,Reference,Aluminium,563939.5734858693,1751173360.5669959,1400938688.4535968,582328457.8908513,335495371.98422617,198294815.35315573
Tamil Nadu,High,Fixed_25,Reference,Copper,130139.90157366217,1736163891.9188335,1597270780.5653267,663937856.9146652,382512781.681273,226084493.99795657
Tamil Nadu,High,Fixed_25,Reference,Glass,3036597.7033854504,1878712633.1075447,1315098843.175281,546647392.6604462,314938533.1588911,186144678.86988387
Tamil Nadu,High,Fixed_25,Reference,Polymers,390419.7047209865,494275250.3738161,296565150.22428966,123273293.84051019,71021120.49020736,41977091.63762185
Tamil Nadu,High,Fixed_25,Reference,Silicon,151829.88516927254,435145969.19398683,326359476.8954901,135657907.41948703,78156235.53268485,46194307.24779164
Tamil Nadu,High,Fixed_25,Reference,Silver,2385.89819551714,4357191011.994203,4139331461.3944926,1720596715.9588363,991282887.5755289,585898565.4316996
Tamil Nadu,High,Fixed_25,Upside,Aluminium,563939.5734858693,2092814269.5829754,1674251415.6663804,695936412.5226465,400948025.86552656,236980660.22488973
Tamil Nadu,High,Fixed_25,Upside,Copper,130139.90157366217,2074876565.142587,1908886439.9311802,793467198.8257397,457138182.79033786,270191898.65769345
Tamil Nadu,High,Fixed_25,Upside,Glass,3036597.7033854504,2054720338.4357786,1438304236.905045,597860202.7040349,344443635.5166944,203583693.86855173
Tamil Nadu,High,Fixed_25,Upside,Polymers,390419.7047209865,590704678.57568,354422807.145408,147322997.3783883,84876813.31307659,50166510.26849965
Tamil Nadu,High,Fixed_25,Upside,Silicon,151829.88516927254,520039714.04968673,390029785.53726506,162123757.03188244,93403936.27660668,55206473.30449155
Tamil Nadu,High,Fixed_25,Upside,Silver,2385.89819551714,5685145989.271846,5400888689.808253,2244988455.167754,1293399329.2973704,764464736.6193058
Tamil Nadu,High,Regular_Loss,Downside,Aluminium,546383.8088667247,1414842480.0157773,1131873984.012622,441652842.26743007,247627562.82923275,144219545.87376314
Tamil Nadu,High,Regular_Loss,Downside,Copper,126088.57127693646,1402715734.4153252,1290498475.6620991,503547504.19954544,282330892.72902834,164430940.84641147
Tamil Nadu,High,Regular_Loss,Downside,Glass,2942066.663128518,1662956186.4442866,1164069330.5110004,454162811.55776286,254607786.3629598,148255352.36124378
Tamil Nadu,High,Regular_Loss,Downside,Polymers,378265.7138308094,399344597.6261782,239606758.5757069,93493628.6602262,52420356.4191586,30529880.886181325
Tamil Nadu,High,Regular_Loss,Downside,Silicon,147103.33315642588,351571703.9139687,263678777.9354765,102886437.32932296,57686751.41598131,33597055.98638373
Tamil Nadu,High,Regular_Loss,Downside,Silver,2311.6238067438353,3210253456.639328,3049740783.807361,1190142781.7250123,667387914.0333949,388772183.4295366
Tamil Nadu,High,Regular_Loss,Reference,Aluminium,546383.8088667247,1696658322.483397,1357326657.9867177,529504449.6159663,296807656.92334056,172795422.97866738
Tamil Nadu,High,Regular_Loss,Reference,Copper,126088.57127693646,1682116107.2627902,1547546818.681767,603710920.7716211,338403244.7380104,197011534.0621445
Tamil Nadu,High,Regular_Loss,Reference,Glass,2942066.663128518,1820227223.810983,1274159056.667688,497060074.7094625,278621334.02591074,162207713.11274683
Tamil Nadu,High,Regular_Loss,Reference,Polymers,378265.7138308094,478888176.366943,287332905.8201658,112090962.96578594,62831305.95840167,36579117.27050969
Tamil Nadu,High,Regular_Loss,Reference,Silicon,147103.33315642588,421599623.8596482,316199717.8947362,123352147.11020173,69143633.800992,40254027.04489644
Tamil Nadu,High,Regular_Loss,Reference,Silver,2311.6238067438353,4221549139.34747,4010471682.3800964,1564518451.3128982,876972905.6749228,510555912.7002852
Tamil Nadu,High,Regular_Loss,Upside,Aluminium,546383.8088667247,2027331690.950858,1621865352.7606864,632575705.907562,354501013.93693703,206312103.5698782
Tamil Nadu,High,Regular_Loss,Upside,Copper,126088.57127693646,2009955243.7412565,1849158824.2419562,721226917.2585576,404181935.94701815,235225350.99154636
Tamil Nadu,High,Regular_Loss,Upside,Glass,2942066.663128518,1990588489.99984,1393411942.9998877,543525370.3169847,304630698.0618028,177318378.11909333
Tamil Nadu,High,Regular_Loss,Upside,Polymers,378265.7138308094,572221975.1053432,343333185.0632059,133910149.52823621,75044430.79441236,43674273.89404756
Tamil Nadu,High,Regular_Loss,Upside,Silicon,147103.33315642588,503768063.97446615,377826047.9808496,147363391.54475814,82583746.47008099,48061996.39799859
Tamil Nadu,High,Regular_Loss,Upside,Silver,2311.6238067438353,5506844393.913653,5231502174.217971,2040251669.3215144,1143253174.9931734,665243553.5795686
Tamil Nadu,Medium,Early_Loss,Downside,Aluminium,346862.69984432723,901032689.0857562,720826151.268605,332126350.06022096,212624622.57696727,143363877.68442658
Tamil Nadu,Medium,Early_Loss,Downside,Copper,80045.23842561398,893309854.6695089,821845066.2959483,378671614.096532,242422526.8885989,163455356.5414372
Tamil Nadu,Medium,Early_Loss,Downside,Glass,1867722.229930993,1057317246.013404,740122072.2093827,340455546.0266698,217616186.14108577,146443883.3305176
Tamil Nadu,Medium,Early_Loss,Downside,Polymers,240135.71527684195,254319856.62953243,152591913.97771946,70307931.18275492,45010573.02195407,30348744.218885157
Tamil Nadu,Medium,Early_Loss,Downside,Silicon,93386.11149654965,223896018.2906948,167922013.7180211,77371395.88065022,49532546.40709319,33397721.479478043
Tamil Nadu,Medium,Early_Loss,Downside,Silver,1467.496037802923,2047984141.6702368,1945584934.586725,898019188.0934516,575862169.8063973,389083403.8769714
Tamil Nadu,Medium,Early_Loss,Reference,Aluminium,346862.69984432723,1077095398.6915972,861676318.9532778,395757227.8942585,252592474.7600167,169669089.97070158
Tamil Nadu,Medium,Early_Loss,Reference,Copper,80045.23842561398,1067863514.5265096,982434433.3643888,451219929.55366236,287991603.52278554,193447066.6053618
Tamil Nadu,Medium,Early_Loss,Reference,Glass,1867722.229930993,1155541066.436006,808878746.5052043,371507958.82187855,237115352.79131687,159272940.19510055
Tamil Nadu,Medium,Early_Loss,Reference,Polymers,240135.71527684195,304014216.8976347,182408530.1385808,83777971.66295958,53471380.18253872,35917302.85578897
Tamil Nadu,Medium,Early_Loss,Reference,Silicon,93386.11149654965,267645529.4102263,200734147.0576697,92194699.83782776,58843365.95872864,39525723.64840228
Tamil Nadu,Medium,Early_Loss,Reference,Silver,1467.496037802923,2679980461.0548677,2545981438.002124,1169337643.394831,746331003.8498257,501318585.83842695
Tamil Nadu,Medium,Early_Loss,Upside,Aluminium,346862.69984432723,1283428864.109583,1026743091.2876663,470239758.52933794,299324309.407792,200383338.4804632
Tamil Nadu,Medium,Early_Loss,Upside,Copper,80045.23842561398,1272428476.7511535,1170634198.6110613,536140683.63555306,341272589.0650549,228465709.5309972
Tamil Nadu,Medium,Early_Loss,Upside,Glass,1867722.229930993,1261875291.000902,883312703.7006313,405104426.06527436,258200273.95279956,173135664.4144828
Tamil Nadu,Medium,Early_Loss,Upside,Polymers,240135.71527684195,362252611.5514634,217351566.93087804,99545201.92716205,63364056.9119338,42419211.75329984
Tamil Nadu,Medium,Early_Loss,Upside,Silicon,93386.11149654965,318916967.0692555,239187725.3019416,109545980.04463606,69729907.41533548,46680844.825010374
Tamil Nadu,Medium,Early_Loss,Upside,Silver,1467.496037802923,3481736994.567627,3307650144.839246,1512922559.9678874,961843991.454825,642914950.8568641
Tamil Nadu,Medium,Fixed_25,Downside,Aluminium,377420.7112261432,977140424.220909,781712339.3767273,345101651.47996247,206297524.8396397,126181227.39356084
Tamil Nadu,Medium,Fixed_25,Downside,Copper,87097.08720603303,968765263.3759273,891264042.3058531,393465316.3460273,235208729.15076226,143864673.90237948
Tamil Nadu,Medium,Fixed_25,Downside,Glass,2032265.3681407708,1148603841.0618856,804022688.7433199,354950975.8716496,212185329.88094854,129782484.69097073
Tamil Nadu,Medium,Fixed_25,Downside,Polymers,261291.2616180991,275801550.3820754,165480930.22924528,73054676.80871709,43671187.718072176,26711343.591176804
Tamil Nadu,Medium,Fixed_25,Downside,Silicon,101613.26840703854,242807894.7012761,182105921.02595708,80394092.46174219,48058600.170302354,29394890.515622605
Tamil Nadu,Medium,Fixed_25,Downside,Silver,1596.7799321106056,2216896229.150361,2106051417.692843,929756108.1445996,555796771.7401782,339951334.3365082
Tamil Nadu,Medium,Fixed_25,Reference,Aluminium,377420.7112261432,1171985663.534981,937588530.8279849,413916135.2568541,247433977.28896838,151342208.18917617
Tamil Nadu,Medium,Fixed_25,Reference,Copper,87097.08720603303,1161940466.1438851,1068985228.8523743,471923685.09722793,282110177.48320585,172551796.16292858
Tamil Nadu,Medium,Fixed_25,Reference,Glass,2032265.3681407708,1257342260.6150136,880139582.4305096,388554213.7812851,232272932.41088852,142069003.12880507
Tamil Nadu,Medium,Fixed_25,Reference,Polymers,261291.2616180991,330797350.12112963,198478410.07267776,87622036.4562887,52379376.23544112,32037679.505048085
Tamil Nadu,Medium,Fixed_25,Reference,Silicon,101613.26840703854,291224643.38725656,218418482.5404424,96424957.41918705,57641654.17070145,35256335.13008938
Tamil Nadu,Medium,Fixed_25,Reference,Silver,1596.7799321106056,2916082162.0123744,2770278053.9117556,1222991480.7611976,731089272.6795602,447168437.1040354
Tamil Nadu,Medium,Fixed_25,Upside,Aluminium,377420.7112261432,1400631357.022544,1120505085.6180353,494668097.27833366,295706507.48270774,180867948.32577506
