region,capacity_scenario,lifetime_scenario,price_scenario,year,annual_material_tonnes,gross_benchmark_value_real_2026_usd,quality_adjusted_gross_value_real_2026_usd,present_value_3pct_real_2026_usd,present_value_5pct_real_2026_usd,present_value_7pct_real_2026_usd
Tamil Nadu,High,Regular_Loss,Reference,2064,176839.88727304302,767287312.9516737,679912867.8930123,221125445.97640908,106478002.66512313,51984001.745463796
Tamil Nadu,High,Regular_Loss,Reference,2065,165987.63273985533,729168198.2059208,646385554.2023194,204098530.82063168,96407090.92949715,46187484.743895695
Tamil Nadu,High,Regular_Loss,Reference,2066,153480.34017753607,682629438.1540422,605364239.0784386,185578548.6493253,85989376.38008521,40426454.53870386
Tamil Nadu,High,Regular_Loss,Reference,2067,139801.84936809877,629551837.2988539,558509054.6325018,166227933.33175236,75555999.74872072,34857427.54099193
Tamil Nadu,High,Regular_Loss,Reference,2068,125455.21856083491,572004772.0055268,507650124.0102967,146690185.91293007,65405449.64613438,29610506.33581892
Tamil Nadu,High,Regular_Loss,Reference,2069,110929.0695901574,512099827.5415828,454657904.0905061,127551063.26724401,55788525.81773037,24784622.308594994
Tamil Nadu,High,Regular_Loss,Reference,2070,96667.71854018477,451850782.78750634,401318866.1735437,109307934.92152894,46898658.20566107,20445764.701178104
Tamil Nadu,High,Regular_Loss,Reference,2071,83047.6233251888,393052928.5937851,349228072.53937304,92349390.8822557,38867865.289142326,16627966.89415763
Tamil Nadu,High,Regular_Loss,Reference,2072,70361.98455445514,337192641.83142185,299708406.5669774,76946095.69246168,31768094.613068245,13336600.781996608
Tamil Nadu,High,Regular_Loss,Reference,2073,58814.33905051147,285394308.0950833,253762837.49449366,63252611.471042715,25617159.098221462,10553353.132814744
Tamil Nadu,High,Regular_Loss,Reference,2074,48520.78803655233,238406384.78860882,212061402.8247174,51318605.211133786,20388030.502320584,8242145.9592126245
Tamil Nadu,High,Regular_Loss,Reference,2075,39519.364782753226,196622760.3366068,174959579.36518514,41106804.29214308,16019983.759672346,6355249.707664422
Tamil Nadu,High,Regular_Loss,Upside,2026,165.42700870064445,412189.27507579746,357941.6822855511,357941.6822855511,357941.6822855511,357941.6822855511
Tamil Nadu,High,Regular_Loss,Upside,2027,269.16268784330475,701984.8007755578,610484.0865310373,592702.9966320752,581413.415743845,570545.8752626517
Tamil Nadu,High,Regular_Loss,Upside,2028,422.0802270949985,1152395.416013136,1003628.2582067763,946015.8904767428,910320.4156070533,876607.7895071851
Tamil Nadu,High,Regular_Loss,Upside,2029,641.6780433142078,1834374.396336597,1599844.0228561226,1464083.913782786,1382005.4187289686,1305949.2792139724
Tamil Nadu,High,Regular_Loss,Upside,2030,950.1435646966588,2844424.9100155793,2484253.703234402,2207227.2390603516,2043801.6696618395,1895225.2557088584
Tamil Nadu,High,Regular_Loss,Upside,2031,1375.1668181239843,4311860.87288512,3771129.5574221285,3253009.4832830923,2954778.685382856,2688763.2554843402
Tamil Nadu,High,Regular_Loss,Upside,2032,1950.74766260636,6407428.056905604,5611630.35699705,4699652.078313105,4187484.9726246935,3739266.251317664
Tamil Nadu,High,Regular_Loss,Upside,2033,2717.9143004066605,9353202.955379006,8202714.184057643,6669557.273032992,5829515.827003298,5108238.140874971
Tamil Nadu,High,Regular_Loss,Upside,2034,3725.2507323309815,13433531.92977391,11797027.138279703,9312682.160410097,7984692.3221083395,6865977.201279623
Tamil Nadu,High,Regular_Loss,Upside,2035,5029.112793131013,19006572.16842667,16713388.188043758,12809420.361471064,10773599.04622222,9090975.78838433
Tamil Nadu,High,Regular_Loss,Upside,2036,6693.40235092007,25915283.79607401,22802252.775421955,16967017.536128435,13998605.189418098,11591509.057462651
Tamil Nadu,High,Regular_Loss,Upside,2037,8788.773105931867,34861667.06055201,30692320.973874845,22172785.699725628,17945164.407417893,14581700.59910357
Tamil Nadu,High,Regular_Loss,Upside,2038,11391.163427353384,46292757.19312428,40780554.30153155,28602660.29021123,22708138.569114592,18107053.81434621
Tamil Nadu,High,Regular_Loss,Upside,2039,14579.594290215693,60705723.12166389,53509008.735687084,36437031.20027276,28376969.784400437,22204336.267067313
Tamil Nadu,High,Regular_Loss,Upside,2040,18433.233183760014,78639197.10144725,69357307.1216628,45853350.70176178,35030153.133219734,26897959.49231451
Tamil Nadu,High,Regular_Loss,Upside,2041,23027.803014043056,100660132.23889914,88831136.20155154,57017326.07179092,42729295.355794035,32196491.736560658
Tamil Nadu,High,Regular_Loss,Upside,2042,28431.497679920245,127346262.69945702,112446818.6023426,70073139.77346121,51513183.21301004,38089627.87277149
Tamil Nadu,High,Regular_Loss,Upside,2043,34700.6355479896,159264640.7041195,140712363.5366525,85133294.0733628,61392338.11693623,44545930.71738
Tamil Nadu,High,Regular_Loss,Upside,2044,41875.31551422047,196947036.93057808,174105678.47917092,102268736.6940392,72344505.53781255,51511587.888676465
Tamil Nadu,High,Regular_Loss,Upside,2045,49975.31452507012,240863073.28909263,213050700.40150243,121499837.44147052,84311396.71505544,58910294.01481117
Tamil Nadu,High,Regular_Loss,Upside,2046,58996.36654862662,291391676.81910217,257891960.8818236,142788525.93983638,97196767.77385454,66644183.364794016
Tamil Nadu,High,Regular_Loss,Upside,2047,68906.79952268614,348790752.8085753,308867490.3552176,166031495.7922966,110865627.34881848,74595540.98992285
Tamil Nadu,High,Regular_Loss,Upside,2048,79644.32130311147,413164001.67808896,366079103.8855984,191053939.04771066,125144094.4707978,82628873.2440483
Tamil Nadu,High,Regular_Loss,Upside,2049,91112.61778048321,484422920.17892444,429458323.00851905,217602988.5628709,139819307.00717995,90592894.7653084
Tamil Nadu,High,Regular_Loss,Upside,2050,103177.4586062306,562241839.4683138,498726013.8989191,245340151.42700514,154638932.9332337,98322147.92070821
Tamil Nadu,High,Regular_Loss,Upside,2051,115662.28686988968,646005050.4983488,573344877.1500266,273832706.4344945,169310331.36111563,105638322.05148177
Tamil Nadu,High,Regular_Loss,Upside,2052,128343.81933137758,734748117.9723841,652466630.4036896,302545336.347758,183500194.66524643,112351813.09587544
Tamil Nadu,High,Regular_Loss,Upside,2053,140948.90408745332,827100233.4007262,734879953.5923431,330834912.4087592,196836360.23668167,118264500.853324
Tamil Nadu,High,Regular_Loss,Upside,2054,153154.5439299179,921239871.2815924,818970106.1016657,357952794.9185546,208914063.07693076,123174915.87195957
Tamil Nadu,High,Regular_Loss,Upside,2055,164593.29816177447,1014880295.6535904,902704982.2554682,383059575.45144296,219308854.46736175,126886753.74118483
Tamil Nadu,High,Regular_Loss,Upside,2056,174865.9240347794,1105302307.262772,983663184.3661484,405256207.782107,227597477.9353361,129220996.78128448
Tamil Nadu,High,Regular_Loss,Upside,2057,183562.00952372456,1189447403.8406444,1059116001.2969425,423632785.75317657,233386245.9149341,130030855.9090429
Tamil Nadu,High,Regular_Loss,Upside,2058,190287.664735148,1264075191.0557508,1126166910.6126618,437332318.0105099,236344332.46095896,129217661.35214934
Tamil Nadu,High,Regular_Loss,Upside,2059,194697.51318260538,1325976231.5368185,1181940956.4753783,445622762.68219054,236237540.62942433,126745082.49841732
Tamil Nadu,High,Regular_Loss,Upside,2060,196526.80900879198,1372218848.2364745,1223805016.9470282,447967584.73291296,232957158.7751542,122648936.8362166
Tamil Nadu,High,Regular_Loss,Upside,2061,195618.96039139238,1400399330.8682256,1249591798.9051888,444084179.3684205,226538853.79776168,117040440.39806215
Tamil Nadu,High,Regular_Loss,Upside,2062,191944.2477386979,1408862128.1592796,1257797723.9876637,433980998.93824416,217168103.1405195,110101898.55911498
Tamil Nadu,High,Regular_Loss,Upside,2063,185606.93683262295,1396860589.2368975,1247728300.7452307,417967690.6970731,205170992.9111917,102075202.79817939
Tamil Nadu,High,Regular_Loss,Upside,2064,176839.88727304302,1364638208.9090161,1219572865.233125,396636990.50307876,190991653.38203058,93244709.65149476
Tamil Nadu,High,Regular_Loss,Upside,2065,165987.63273985533,1313422285.9039872,1174401192.3215504,370821340.8986584,175159549.59045294,83916846.22423741
Tamil Nadu,High,Regular_Loss,Upside,2066,153480.34017753607,1245333344.445898,1114084691.916232,341530283.5082994,158250920.2035358,74399000.20949484
Tamil Nadu,High,Regular_Loss,Upside,2067,139801.84936809877,1163222519.268275,1041152843.8643384,309876239.3958404,140848824.8434137,64979984.68078354
Tamil Nadu,High,Regular_Loss,Upside,2068,125455.21856083491,1070454938.4498477,958600800.0182533,276996543.3281544,123505763.89313814,55913814.889338724
Tamil Nadu,High,Regular_Loss,Upside,2069,110929.0695901574,970660822.1142457,869667452.0663137,243979060.30440792,106712023.84459865,47407906.33929247
Tamil Nadu,High,Regular_Loss,Upside,2070,96667.71854018477,867478488.3507304,777605561.9343326,211797812.96845588,90872023.57491216,39616229.61119799
Tamil Nadu,High,Regular_Loss,Upside,2071,83047.6233251888,764314598.9979638,685466662.8912978,181263860.97144857,76290046.55819339,32637459.22464516
Tamil Nadu,High,Regular_Loss,Upside,2072,70361.98455445514,664145539.2349606,595922238.0530565,152995006.31207424,63165775.88647051,26517697.908655353
Tamil Nadu,High,Regular_Loss,Upside,2073,58814.33905051147,569378558.9661125,511138037.6886071,127405636.00724313,51598983.37322889,21256935.273112595
Tamil Nadu,High,Regular_Loss,Upside,2074,48520.78803655233,481782322.5940275,432710391.6241925,104715395.93120493,41601689.631361976,16818063.817028336
Tamil Nadu,High,Regular_Loss,Upside,2075,39519.364782753226,402485704.6687502,361663689.0132671,84972989.40581009,33115342.672163706,13137108.938041769
Tamil Nadu,Medium,Early_Loss,Downside,2026,4521.975495935261,11267264.131898763,9784396.931205597,9784396.931205597,9784396.931205597,9784396.931205597
Tamil Nadu,Medium,Early_Loss,Downside,2027,6204.213451996426,15445356.043183077,13415289.353423007,13024552.770313598,12776466.050879052,12537653.601329912
Tamil Nadu,Medium,Early_Loss,Downside,2028,7498.547062411781,18651454.33817547,16203193.608538352,15273064.010310445,14696774.248107348,14152496.819406368
Tamil Nadu,Medium,Early_Loss,Downside,2029,8968.086042480592,22287593.02536598,19365832.00370547,17722479.634625547,16728933.811644936,15808287.548849687
Tamil Nadu,Medium,Early_Loss,Downside,2030,11117.438746160069,27605739.013691686,23991462.163701944,21316103.393008485,19737835.295953386,18302971.61470757
Tamil Nadu,Medium,Early_Loss,Downside,2031,13377.393509835498,33189502.613757312,28849727.31747661,24886028.211143106,22604516.248722825,20569456.859233268
Tamil Nadu,Medium,Early_Loss,Downside,2032,15912.874434407553,39447168.68359096,34295703.98156573,28722112.156444214,25591982.349536434,22852675.658429325
Tamil Nadu,Medium,Early_Loss,Downside,2033,18730.95660538539,46394707.58226635,40343589.31610468,32803030.010047123,28671435.717392623,25123959.833302133
Tamil Nadu,Medium,Early_Loss,Downside,2034,21833.998137204188,54036390.40695599,46997410.2667229,37100189.653391615,31809697.181929193,27352920.66621113
Tamil Nadu,Medium,Early_Loss,Downside,2035,25216.135399174378,62356170.353385024,54243516.60126057,41573138.7443654,34965854.44818067,29504878.99584902
Tamil Nadu,Medium,Early_Loss,Downside,2036,28860.52248430371,71368257.98365058,62083114.86738129,46195667.99065281,38113647.03817871,31559907.496351637
Tamil Nadu,Medium,Early_Loss,Downside,2037,32738.33687712982,80957580.49679787,70424848.68440217,50876409.09086046,41175950.46281618,33458338.29664526
Tamil Nadu,Medium,Early_Loss,Downside,2038,36809.664136071435,91025434.75376922,79182856.37525535,55537262.31781398,44091977.30792168,35158135.19745485
Tamil Nadu,Medium,Early_Loss,Downside,2039,41025.689715046305,101451108.83328709,88252130.8641586,60095406.769202046,46801989.23720586,36621496.75903252
Tamil Nadu,Medium,Early_Loss,Downside,2040,45331.426617899604,112098627.16077702,97514387.2517187,64468497.73560336,49251391.95683785,37817760.62345652
Tamil Nadu,Medium,Early_Loss,Downside,2041,49668.37349446622,122823323.62864353,106843780.76003279,68578957.18586257,51393685.37025878,38725103.06001479
Tamil Nadu,Medium,Early_Loss,Downside,2042,53976.78411491471,133477453.70639588,116111788.69684762,72357027.96958715,53192148.241056696,39331080.04367019
Tamil Nadu,Medium,Early_Loss,Downside,2043,58197.46586830352,143914641.8898934,125191079.28338528,75742661.83950467,54620453.20976919,39632289.61568175
Tamil Nadu,Medium,Early_Loss,Downside,2044,62273.15816842441,153993290.3168303,133958476.80261318,78686486.91834582,55662514.006072365,39633479.57129707
Tamil Nadu,Medium,Early_Loss,Downside,2045,66149.58821155997,163579189.5161444,142297232.6852983,81150123.45443068,56311846.96307214,39346370.60186733
Tamil Nadu,Medium,Early_Loss,Downside,2046,69776.29802015604,172547563.57771903,150098804.59932667,83106068.83899945,56570660.845295765,38788383.40811169
Tamil Nadu,Medium,Early_Loss,Downside,2047,73107.31316067334,180784723.80325472,157264294.95752075,84537307.88076454,56448817.90564476,37981385.30948466
Tamil Nadu,Medium,Early_Loss,Downside,2048,76101.69730241456,188189440.05695957,163705643.8530541,85436747.87906419,55962753.24731893,36950519.03180061
Tamil Nadu,Medium,Early_Loss,Downside,2049,78724.01532211539,194674085.9620006,169346625.26371405,85806537.64553949,55134401.919385776,35723142.804409996
Tamil Nadu,Medium,Early_Loss,Downside,2050,80944.71276655079,200165577.26138008,174123663.3302828,85657304.28718877,53990160.41958049,34327891.6786674
Tamil Nadu,Medium,Early_Loss,Downside,2051,82740.41050729602,204606100.46021906,177986466.20110455,85007327.5108496,52559896.793876186,32793860.00764337
Tamil Nadu,Medium,Early_Loss,Downside,2052,84085.46628877327,207932245.64927712,180879873.7140802,83873043.74096143,50870788.62105622,31146699.0300428
Tamil Nadu,Medium,Early_Loss,Downside,2053,84980.12856173146,210144627.2144219,182804420.32233322,82296549.37467767,48963856.68914981,29418782.506611608
Tamil Nadu,Medium,Early_Loss,Downside,2054,85425.0029360076,211244742.7487447,183761408.779308,80317839.90728319,46876366.132050596,27638122.439714774
Tamil Nadu,Medium,Early_Loss,Downside,2055,85413.40071671052,211216051.99373746,183736450.7448951,77967894.49576357,44638094.758358344,25826512.800113235
Tamil Nadu,Medium,Early_Loss,Downside,2056,84954.10223501398,210080267.54801077,182748433.96823806,75289935.11718097,42283866.39742443,24007134.93492331
Tamil Nadu,Medium,Early_Loss,Downside,2057,84061.74541798669,207873587.070701,180828846.7256881,72329214.16457744,39847349.713115126,22200901.20817083
Tamil Nadu,Medium,Early_Loss,Downside,2058,82756.39828351219,204645636.11790514,178020858.1961851,69132092.08642377,37360555.08114246,20426314.03146024
Tamil Nadu,Medium,Early_Loss,Downside,2059,81063.04735550279,200458203.06111425,174378217.9691563,65745165.033234365,34853417.276629694,18699395.68583528
Tamil Nadu,Medium,Early_Loss,Downside,2060,79011.00907960927,195383783.59604937,169963989.9154595,62214451.64846319,32353461.24300798,17033679.6915377
Tamil Nadu,Medium,Early_Loss,Downside,2061,76633.27641557161,189503964.95189685,164849146.61400303,58584649.84949733,29885548.829781413,15440255.558536634
Tamil Nadu,Medium,Early_Loss,Downside,2062,73965.8157691051,182907687.29677835,159111056.95159772,54898473.833342284,27471703.730957408,13927859.08101245
Tamil Nadu,Medium,Early_Loss,Downside,2063,71046.8312386164,175689424.3171146,152831903.41232973,51196079.864451826,25131010.77605328,12503000.47336243
Tamil Nadu,Medium,Early_Loss,Downside,2064,67916.01408578666,167947327.25756505,146097067.58135653,47514587.16303706,22879584.55544658,11170122.783073206
Tamil Nadu,Medium,Early_Loss,Downside,2065,64613.795516153616,159781377.14615774,138993522.7689843,43887697.684924394,20730601.26589153,9931783.23781566
Tamil Nadu,Medium,Early_Loss,Downside,2066,61180.62035131518,151291588.68163806,131608271.57561359,40345415.953921236,18694386.73231827,8788850.520586412
Tamil Nadu,Medium,Early_Loss,Downside,2067,57656.25805769733,142576306.4986642,124026863.81600201,36913867.5170065,16778552.851721548,7740711.422212236
Tamil Nadu,Medium,Early_Loss,Downside,2068,54079.16594580253,133730630.44370595,116332026.66969779,33615212.15635473,14988174.241878748,6785480.885043327
Tamil Nadu,Medium,Early_Loss,Downside,2069,50485.917258506655,124845001.31298539,108602434.41710496,30467645.802887805,13325996.67098484,5920210.106555388
Tamil Nadu,Medium,Early_Loss,Downside,2070,46910.70442861388,116003972.47405782,100911639.87538151,27485483.22558311,11792668.888488619,5141088.093301522
Tamil Nadu,Medium,Early_Loss,Downside,2071,43384.92511395406,107285186.18531641,93327183.90068078,24679312.070516415,10386989.755119719,4443632.81835117
Tamil Nadu,Medium,Early_Loss,Downside,2072,39936.8558260696,98758566.52286656,85909893.31674057,22056207.724696666,9106163.054772064,3822868.9128652858
Tamil Nadu,Medium,Early_Loss,Downside,2073,36591.415168257314,90485733.89949346,78713371.6060222,19619997.793725654,7946053.029268527,3273489.589864987
Tamil Nadu,Medium,Early_Loss,Downside,2074,33370.015996874456,82519639.47910973,71783680.8875184,17371564.70248148,6901434.471379375,2790001.2330556307
Tamil Nadu,Medium,Early_Loss,Downside,2075,30290.50331263952,74904411.59015056,65159208.31205154,15309175.03135854,5966232.101949638,2366849.7665536357
Tamil Nadu,Medium,Early_Loss,Reference,2026,4521.975495935261,11267264.131898763,9784396.931205597,9784396.931205597,9784396.931205597,9784396.931205597
Tamil Nadu,Medium,Early_Loss,Reference,2027,6204.213451996426,15806254.613817949,13738717.994295916,13338561.159510598,13084493.327900872,12839923.359155063
Tamil Nadu,Medium,Early_Loss,Reference,2028,7498.547062411781,19534268.62991614,16994692.247698363,16019127.389667606,15414686.84598491,14843822.384224266
Tamil Nadu,Medium,Early_Loss,Reference,2029,8968.086042480592,23890393.115078866,20803461.587916445,19038114.357855573,17970812.299247548,16981821.526196584
Tamil Nadu,Medium,Early_Loss,Reference,2030,11117.438746160069,30287076.62967406,26397515.70780954,23453850.803539723,21717301.501172483,20138538.343437232
Tamil Nadu,Medium,Early_Loss,Reference,2031,13377.393509835498,37271653.575306624,32514341.89627099,28047156.938193407,25475837.661230005,23182276.40704802
Tamil Nadu,Medium,Early_Loss,Reference,2032,15912.874434407553,45345655.68410505,39593126.76745257,33158620.34062171,29545000.794858888,26382572.13807343
Tamil Nadu,Medium,Early_Loss,Reference,2033,18730.95660538539,54594905.80412984,47711297.689757824,38793651.14671784,33907528.504391275,29712198.321275566
Tamil Nadu,Medium,Early_Loss,Reference,2034,21833.998137204188,65096200.678856,56938617.34063766,44947870.31776695,38538297.43563273,33138793.69359588
Tamil Nadu,Medium,Early_Loss,Reference,2035,25216.135399174378,76905266.32484296,67326600.06720105,51600232.823310435,43399326.70194754,36621209.55001881
Tamil Nadu,Medium,Early_Loss,Reference,2036,28860.52248430371,89077750.62955214,78017742.70030019,58052527.597271755,47896126.2550471,39660264.275646135
Tamil Nadu,Medium,Early_Loss,Reference,2037,32738.33687712982,102262389.61237063,89605106.18925093,64732635.2030063,52390249.785245955,42570740.47005786
Tamil Nadu,Medium,Early_Loss,Reference,2038,36809.664136071435,116364952.71889463,102007205.21216285,71545801.37052678,56801428.78584923,45292419.042924136
Tamil Nadu,Medium,Early_Loss,Reference,2039,41025.689715046305,131257454.4227489,115112796.39069799,78386212.9526076,61046773.65847173,47767717.9991716
Tamil Nadu,Medium,Early_Loss,Reference,2040,45331.426617899604,146785081.56676707,128786892.85700348,85143308.0238197,65046132.34793992,49945777.466996886
Tamil Nadu,Medium,Early_Loss,Reference,2041,49668.37349446622,162773459.29465866,142877092.719428,91707368.97127339,68726324.5235737,51785233.554229006
Tamil Nadu,Medium,Early_Loss,Reference,2042,53976.78411491471,179035205.5856326,157219300.06188375,97973870.00589275,72023972.83777219,53255616.37232478
Tamil Nadu,Medium,Early_Loss,Reference,2043,58197.46586830352,195375416.42847717,171642521.87065983,103846548.53801996,74887063.74534298,54337626.73892679
Tamil Nadu,Medium,Early_Loss,Reference,2044,62273.15816842441,211596144.73797375,185972793.30762768,109239415.95223793,77275536.86272052,55022638.95726179
Tamil Nadu,Medium,Early_Loss,Reference,2045,66149.58821155997,227500106.78626734,200036434.0511255,114077983.19264193,79161209.59455213,55311740.92090939
Tamil Nadu,Medium,Early_Loss,Reference,2046,69776.29802015604,242893864.57163072,213662852.0565756,118299940.7540277,80527281.82077315,55214541.16682736
Tamil Nadu,Medium,Early_Loss,Reference,2047,73107.31316067334,257590676.98560387,226687062.96796995,121855466.55638435,81367590.4152357,54747892.30185738
Tamil Nadu,Medium,Early_Loss,Reference,2048,76101.69730241456,271413140.1578921,238952030.1943104,124707272.62907964,81685720.71781152,53934619.06119579
Tamil Nadu,Medium,Early_Loss,Reference,2049,78724.01532211539,284195673.1026633,250310874.4410311,126830454.6214917,81494038.24690098,52802298.83075017
Tamil Nadu,Medium,Early_Loss,Reference,2050,80944.71276655079,295786856.84742266,260628959.41689467,128212177.80423123,80812676.80553813,51382118.40981274
Tamil Nadu,Medium,Early_Loss,Reference,2051,82740.41050729602,306051603.57929975,269785832.57108736,128851216.14384484,79668504.12303041,49707817.75837542
Tamil Nadu,Medium,Early_Loss,Reference,2052,84085.46628877327,314840753.3502701,277648445.6076368,128744120.30975746,78086052.90048614,47809810.97526662
Tamil Nadu,Medium,Early_Loss,Reference,2053,84980.12856173146,322097088.73753226,284164660.7213857,127927820.29209504,76113026.69349599,45730723.223688975
Tamil Nadu,Medium,Early_Loss,Reference,2054,85425.0029360076,327763203.13635546,289282104.40395844,126438482.9431901,73794024.17281093,43508668.51884539
Tamil Nadu,Medium,Early_Loss,Reference,2055,85413.40071671052,331751829.4919108,292921969.651491,124300372.25976647,71164314.89287114,41173936.733665794
Tamil Nadu,Medium,Early_Loss,Reference,2056,84954.10223501398,334033563.4174833,295056450.3999157,121559350.874527,68269408.70298615,38760715.286903076
Tamil Nadu,Medium,Early_Loss,Reference,2057,84061.74541798669,334602273.8988788,295678280.70572424,118267511.38561736,65155510.67870575,36301311.53414626
Tamil Nadu,Medium,Early_Loss,Reference,2058,82756.39828351219,333474836.6825526,294800540.91734135,114481967.72181341,61868659.42840932,33825746.52452159
Tamil Nadu,Medium,Early_Loss,Reference,2059,81063.04735550279,330690456.0928656,292456098.73311996,110263625.24008471,58453943.1756527,31361441.667637773
Tamil Nadu,Medium,Early_Loss,Reference,2060,79011.00907960927,326309570.69163907,288696680.0809228,105675947.31625396,54954798.68782273,28932992.094118178
Tamil Nadu,Medium,Early_Loss,Reference,2061,76633.27641557161,320412360.6143816,283591584.6047397,100783740.92669702,51412399.29658274,26562021.281192336
Tamil Nadu,Medium,Early_Loss,Reference,2062,73965.8157691051,313096890.3924643,277226074.75722694,95651984.86243221,47865137.333250016,24267111.140965298
Tamil Nadu,Medium,Early_Loss,Reference,2063,71046.8312386164,304476933.6635697,269699478.7638581,90344723.48972642,44348204.50298512,22063801.04782545
Tamil Nadu,Medium,Early_Loss,Reference,2064,67916.01408578666,294679536.1490538,261123056.70966423,84924047.03058729,40893271.53701083,19964648.52598142
Tamil Nadu,Medium,Early_Loss,Reference,2065,64613.795516153616,283842380.77302796,251617685.81446844,79449176.5314826,37528266.15334972,17979343.673903532
Tamil Nadu,Medium,Early_Loss,Reference,2066,61180.62035131518,272111023.78340137,241311425.5707231,73975668.26558436,34277246.09204602,16114868.942961507
Tamil Nadu,Medium,Early_Loss,Reference,2067,57656.25805769733,259636073.1711673,230337025.77614206,68554748.48074651,31160361.890846416,14375695.647911213
Tamil Nadu,Medium,Early_Loss,Reference,2068,54079.16594580253,246570380.5862626,218829440.60591304,63232785.35248184,28193902.22063946,12764008.578068765
Tamil Nadu,Medium,Early_Loss,Reference,2069,50485.917258506655,233066315.41110355,206923409.81174162,58050900.905744195,25390413.070388768,11279950.294166077
Tamil Nadu,Medium,Early_Loss,Reference,2070,46910.70442861388,219273184.85716695,194751164.05967027,53044721.69449633,22758880.900554124,9921877.118836157
Tamil Nadu,Medium,Early_Loss,Reference,2071,43384.92511395406,205334857.158875,182440305.55195624,48244263.31934197,20304969.093525358,8686619.431305634
Tamil Nadu,Medium,Early_Loss,Reference,2072,39936.8558260696,191387636.48729917,170111907.7115137,43673940.544848144,18031296.62224277,7569739.625923064
Tamil Nadu,Medium,Early_Loss,Reference,2073,36591.415168257314,177558428.48452303,157878869.18292725,39352691.948567785,15937747.820123974,6565781.952737851
Tamil Nadu,Medium,Early_Loss,Reference,2074,33370.015996874456,163963224.7555346,145844548.09863144,35294205.7648102,14021802.438465603,5668509.388188465
Tamil Nadu,Medium,Early_Loss,Reference,2075,30290.50331263952,150705923.69226307,134101692.86556903,31507231.92106019,12278875.781742258,4871123.647378859
Tamil Nadu,Medium,Early_Loss,Upside,2026,4521.975495935261,11267264.131898763,9784396.931205597,9784396.931205597,9784396.931205597,9784396.931205597
Tamil Nadu,Medium,Early_Loss,Upside,2027,6204.213451996426,16180784.859022507,14071688.807367608,13661833.793560784,13401608.38796915,13151111.034922998
Tamil Nadu,Medium,Early_Loss,Upside,2028,7498.547062411781,20473101.336578816,17830149.919901453,16806626.37374065,16172471.582677055,15573543.470959432
Tamil Nadu,Medium,Early_Loss,Upside,2029,8968.086042480592,25637198.579373226,22359404.378897376,20462022.42545245,19314894.183260877,18251934.323037945
Tamil Nadu,Medium,Early_Loss,Upside,2030,11117.438746160069,33282043.766981564,29067752.91842052,25826321.980030097,23914112.26262351,22175649.52644349
Tamil Nadu,Medium,Early_Loss,Upside,2031,13377.393509835498,41945063.60685508,36684919.532183796,31644733.842887938,28743594.36825586,26155840.621917523
Tamil Nadu,Medium,Early_Loss,Upside,2032,15912.874434407553,52267446.001094304,45775868.89115906,38336569.53236075,34158658.1610025,30502394.274068028
Tamil Nadu,Medium,Early_Loss,Upside,2033,18730.95660538539,64459147.46184362,56530363.52359389,45964358.71418814,40175073.941686995,35204269.29296019
Tamil Nadu,Medium,Early_Loss,Upside,2034,21833.998137204188,78735025.42665811,69143337.47424686,54582389.093455255,46798932.42460345,40242051.93002466
Tamil Nadu,Medium,Early_Loss,Upside,2035,25216.135399174378,95299572.10898864,83801472.9167149,64226851.03841158,54019176.63429868,45582448.79765284
Tamil Nadu,Medium,Early_Loss,Upside,2036,28860.52248430371,111741173.09426288,98318447.69161116,73158158.64941981,60358998.10543394,49980113.28781479
Tamil Nadu,Medium,Early_Loss,Upside,2037,32738.33687712982,129860332.78710741,114329444.10699657,82594022.96460328,66846058.102126315,54317095.31023126
Tamil Nadu,Medium,Early_Loss,Upside,2038,36809.664136071435,149591466.6731738,131779209.09444532,92427285.88658679,73379594.56163168,58511544.81721915
Tamil Nadu,Medium,Early_Loss,Upside,2039,41025.689715046305,170820539.38827744,150569621.18782824,102530585.31011677,79850284.87447941,62481039.72499336
Tamil Nadu,Medium,Early_Loss,Upside,2040,45331.426617899604,193391303.4765638,170565068.36634374,112763603.74765989,86146949.9323299,66148074.227766775
Tamil Nadu,Medium,Early_Loss,Upside,2041,49668.37349446622,217112550.46758386,191598740.3620671,122979940.60755444,92162270.08684671,69444200.8127211
Tamil Nadu,Medium,Early_Loss,Upside,2042,53976.78411491471,241765024.37380886,213478646.83168703,133032834.93495408,97797027.81272872,72312603.5726934
Tamil Nadu,Medium,Early_Loss,Upside,2043,58197.46586830352,267107456.24780387,235992881.53807577,142779574.43283263,102962912.51480386,74709302.62678523
Tamil Nadu,Medium,Early_Loss,Upside,2044,62273.15816842441,292881709.2116116,258914119.71027118,152084757.75352985,107584164.57644977,76603345.44843987
Tamil Nadu,Medium,Early_Loss,Upside,2045,66149.58821155997,318817265.3811209,282003549.82606375,160822683.9771645,111598380.66541035,77976331.46554403
Tamil Nadu,Medium,Early_Loss,Upside,2046,69776.29802015604,344635333.8652511,305014484.318466,168879124.64278257,114956751.26356155,78821538.8813643
Tamil Nadu,Medium,Early_Loss,Upside,2047,73107.31316067334,370052810.0238996,327695851.48292935,176152667.6830524,117623923.81431311,79142836.60416833
Tamil Nadu,Medium,Early_Loss,Upside,2048,76101.69730241456,394786235.572226,349795700.39417994,182555752.87669402,119577615.08640493,78953494.7021073
